售前/售后,英文/小语种,id,渠道channel,会话chatSessionId,客户名称customer,提交时间,remark,sessionId,starLevel,意图分类,翻译
售后,英文,adb40fa34be9bbccea24c830e8373926,na_sp1,|82501911840789833892831,fLUEz4byRuhTYPE5izl+YD9ZVZIcgSIltoYIQxbl+JU=,2025-06-13,2× Not enough  time to explain in chat.,gxscitxl8jUFj/cg/13KZAPjYARePC8WI4vtp5WHvG0=,2.0,服务不满,2×没有足够的时间在聊天中解释。
售后,英文,c3bd42d64a085deb7928d0fa03ef70cd,na_sp1,|82501839963938436182923,ZFgXASLLZ5jYpaePDGViYf3BEpQ6uzoSAvBBKTKFGJo=,2025-06-13,Can you help me? I submitted the info for a flyaway report and have a registration number.,5w5OqFTYzSTznXrgrGKDg8BEsofhJBYYJBQAqUqytVk=,1.0,"服务不满,使用指导",你能帮助我吗？我提交了Flyaway报告的信息，并有一个注册号。
售后,英文,2b60afafc5ba9a5359509f1e999136d1,na_sp1,|82501574948924191814629,Uak7/RD/H1Pi0rcwOWDb6yEOL7yKHYvZ/vpQWDZniBw=,2025-06-13,Really?,RyvJ0US5AzamJfiHwP+JHQ==,1.0,"服务不满,使用指导",真的吗？
售前,小语种,9c3c35b36b86e76785ffa7be5689e34a,de_store1,|82500946410123382038671,hohdzQgNS8fs2nZFdKwwLg==,2025-06-14,Wo ist meine  Bestellung dji osomo creatov 3 ,J37M0AqlE40aNUyocftgrUWkkGXTM0tFvy5W8guewa8=,1.0,满意表扬,Wo ist Meine Bestellung Dji Osomo Creato 3
售后,英文,1c3b46cd56eeb70ce935607e82ee616c,na_sp1,|82500548850877196732614,ttgS53sXX5E8B2BufmjJv+a70YWJhYFIkqy5ugwCYFc=,2025-06-15,It needs to be taught to understand simple English.,Xk9xO7bt2weJI2/drVrkwlWVYgbLQqovSHfgjCcoqwk=,1.0,服务不满,需要教导它了解简单的英语。
售前,英文,a8d3363a50f2932e73813301790e253a,eu_store1,|82500684171152765165266,blYmMVEojIk+Ravbxt8MyIZIR8yIWa5oLZzrGJQoCoI=,2025-06-15,Not g8ving the answer i neef,vA6uHZMGuPMhbCHydyEhUK+X+qn2TMfZV8Ofx1F6y70=,1.0,服务不满,不是g8答案我neef
售前,英文,7057459b8646e0b22300a31e1527683b,na_store1,|82499464008798204520992,BQd1US+smLfMOhN43rGb9Q==,2025-06-16,"📩 Mensaje Profesional para DJI (ES / EN / 中文)
🇪🇸 Español
Estimado equipo de DJI,

Mi nombre es An",KxWw7Zoj0SGdlgxMgJ9jIBVR3vNYV/jbDkHQUAZpyN4=,5.0,满意表扬,"📩 Mensaje Profesional para DJI (ES / EN / 中文)
🇪🇸 Español
Estimado equipo de DJI,

Mi nombre es An"
售后,英文,0189deda6abb00b08c2e160e70db0274,fb_sp1,|82499243937457060926403,3v4+K41dQyfMS5gf3ExsDA==,2025-06-16,DJI Mavic Pro Need to Buy about 5 Batteries straight from DJI. Please call me Bahamas 1-242-558-5071,JcSp3s5oTBZcET3wifdVcLWBNRMBcHtwWcIlwtZuWnI=,3.0,"购买咨询,礼貌问候",DJI Mavic Pro需要直接从DJI购买大约5个电池。请致电我巴哈马1-242-558-5071
售后,英文,08625b584487a6031cbc1df00efb2ddd,na_sp1,|82498080125114474798372,pqbXW1Kxpy4NTJWguISsuA==,2025-06-17,"actual solution would be great 
",0lk+AJ/w0BmdJP0rADmNJfMg2Tu/ZR5IvsvkUY3tryA=,1.0,满意表扬,实际解决方案将很棒
售前,英文,d5443e2da107972a8dcaeb7a589b1ae1,eu_store1,|82498002946543327593522,aEv2mhSWxAylNPJlyzQ2MNIEhoROA156Lr+XfsWMEfU=,2025-06-17,Sorry I was looking for the label but I can’t find it. Good service ,aN3OvOWMluRNabzz0VjcBSWlu/QmLQxLfQj/5JuAGX8=,5.0,"设备丢失,满意表扬",抱歉，我一直在寻找标签，但找不到。优质的服务
售后,英文,da3b25736132214e783af95ae418239e,na_sp1,|82498786998902154278746,sYktimIBreim5/T5OvxZCUrO+whZAkY+n2TiuNaOa2s=,2025-06-17,"No help whatsoever, I hate being urged to use the chat function, and there was no person to help",I5PaZpIhU/OrUfHu0bBYdT9DLU40KHLquV4XIHPxplM=,1.0,"服务不满,使用指导",没有任何帮助，我讨厌敦促使用聊天功能，也没有人可以帮助
售前,小语种,05276dbdda2d2bf775f1f8d5bd81f6c5,kr_store1,|82498790280596165575418,s5chxZEuqy+ckw/pr7/Wo/V+svQieD8iWCvzr+Ep7lg=,2025-06-17,최종해결여부는 상담과정을 통해 잘 이해가 가능했습니다.,f3Xkqio3YwX7o5nnic37Yp+7TmlXDSPMjNd3SRiEL/E=,5.0,满意表扬,通过咨询过程可以很好地理解最终解决方案。
售前,小语种,c2ec91a4a9e99723615b2824b0c927b4,kr_store1,|82497560463385462551644,EiPgpJC2eVlg5O5MtGSfew==,2025-06-18,시스템 사용이 너무 어려움,vbJvfAtSiEXCalHz7tW31hXKjzux0ryXZHLLhnJ3AMQ=,3.0,其他咨询,太难使用该系统
售后,英文,796277af48ab84de65f237c4e0d15b09,fb_sp1,|82497530466804898785861,zDBcXtWq9zJjye06jkUUrPsGyeKLH87QdyZqpBOW0P0=,2025-06-18,"Good day, I have a mini 3 and I have a problem with the driver update, I have version v1.13.15 and i",BnngmBwc5419PrrYhbte5iyMTxcwFkTxsFc1LquXOrk=,1.0,"产品故障,满意表扬",美好的一天，我有一个迷你3，我对驱动程序更新有问题，我有版本v1.13.15，我
售前,小语种,a7f2ead204122f5002c0b6cee3ac2db4,de_store1,|82499185919885445916621,Swzne5gMhuH32GjwuptHIWTcaS/68EtJs9lzItElcFI=,2025-06-18,Hallo ist Propeller für mini 3 und mini 4 pro gleich???,oVBdYLOdzALyMJkT1xqKwdaMsaWClV4CBb5awSaVl78=,5.0,"满意表扬,使用指导",Hallo Ist Propellerfürmini 3 und mini 4 Pro gleich ？？？
售后,英文,ceddc0698bf44ffe24fef9d5bad848d3,en_login1,|82497918920006393373707,Yk2ukFKR6B96DaOWCOKRkA==,2025-06-18,how do I bypass the login,n2zLjB9jw8uQokwjRg25RbwC4XLYcFOpJxMTfz0Ek3s=,1.0,"使用指导,账户管理",我如何绕过登录
售后,英文,63f3386fdb2757ef688294c41df94107,eu_sp1,|82497374654959589661788,80ayaYAgyiDunPFAUZ9oQyRjU2Pp2AfWwuXW1or+oiU=,2025-06-18,Hi,9LTXBDN+qnm1PBEyjqMpJOiFzyp9QRomZGNO2Y1rM9E=,5.0,礼貌问候,你好
售后,英文,f76aaeb5d461ec7478cc19857326d5dd,fb_fly1,|82499379285501835575733,C8XArAXUd8e5sDCk9YukTRrndtoD/9quAOx+Qv7jPSw=,2025-06-18,Not helping anything,+bX6M+UHm/bOmPirHQxwbTlUXfeGEH628eZM533syps=,1.0,礼貌问候,没有任何帮助
售后,小语种,2c4fc6e9ef72c628fafb0c3c217ee245,fr_sp1,|82497689549848748147644,AKUcYRIfxB1x6eZO55xJzA==,2025-06-18,J'ai besoin d'information sur la livraison de mon colis et rien ne me permet d'obtenir de l'aide,RiVC08U9o6pqtA/n4c0zfrqnHMFy0NEYMQGeKvby7fw=,1.0,服务不满,我需要有关包装交付的信息，没有什么可以让我获得帮助
售后,英文,15de73f572716dddf382d3e1aba8aa38,na_sp1,|82497257570097009783968,vHJkZuL3jy6EC4tdJIrVosR+hv0/c0F7mYka3bQpHUc=,2025-06-18,I was writing a goddamn message and you erased it to come up with this rating fuck you,yH0rvWym9a0tKWjjeLANCWAK0CkpvZX0IOT115qYdlo=,1.0,礼貌问候,我正在写一条该死的消息，您将其删除以提出这个评分他妈的你
售后,英文,06bb651eb75ac8d74060fe93157abffa,fb_sp1,|82496759588869171591363,1EKtCeH9cUgGKVMjYmZ3FtO7KcSVF1IDr6twA3o4EmQ=,2025-06-19,"HELLO, i have activation erro",Nojq3PNh/KJAI5SFCAfvTGVgR4LuDzEE7aVFxXQgU9I=,5.0,"礼貌问候,激活设置",你好，我有激活Erro
售后,英文,e86c3316748cb8489e5369275c32e2fd,na_sp1,|82496605271455914511099,TGbgXl+Pumy3p19cNO8Y3Q==,2025-06-19,Thanks unsure how to id this controller.  ,r8CuBRk89hhidV0oZNB0l6V9QR5gghqFQQ+fNI9K5JE=,5.0,"满意表扬,礼貌问候,使用指导",感谢您不确定如何识别此控制器。
售后,英文,ffee59465f503e0e27afadc54b0fdaaf,au_sp1,|82496199858906890323075,WzKUxpr3r5u8PxRQsvaI5CbAz6nSSCv8PTX0LLJA23I=,2025-06-20,Interrupting my writing ,Y9ktvpbP9hrPL+zmZy8xg5RPVm3i6TLgnJxBXfzQmlg=,1.0,服务不满,打断我的写作
售后,英文,f3b8a610b850ab3024e591d7d2da8b65,na_sp1,|82495469265136225735343,u83njOv8N9RgpRnOaVRepg==,2025-06-20,"i have DJI Mavic pro, has gimball problem, attempted a service request, system not accepting my SN, ",Z8ifTmsuaw81Irhixt5sE5mzScIJBNY7bZZo7O0KbNs=,1.0,产品故障,我有DJI MAVIC PRO，有Gimball问题，尝试了服务请求，系统不接受我的SN，
售后,英文,7260336089786df5c61decf0ceb6b723,fb_sp1,|82494793940774486816083,U60nN/hhx7AL3IRbk6I9zJX/oZZxWrdW2Kk6wyGVUD8=,2025-06-21,"is the Osmo 7 pro compatible with the S24 ultra? Also, Osmo 7 Pro and the Osmo 7p are the same produ",7AuqFeUE9ySXr/SZASRhRlhpLA4pk4qxPD0+NNI5k3g=,3.0,设备兼容,OSMO 7 Pro与S24 Ultra兼容吗？另外，Osmo 7 Pro和OSMO 7P是同一产品
售后,英文,9b229596d9d151a919acaa5db8e0e1c9,na_sp1,|82492882434053747719975,J56xGQzh6Y5OaO4NIlvRXw==,2025-06-23,The AI system is not good. Its like it was glitched and could not answer any questions at all.,Mmf0ERw7r9LfDuEOMW2S9RRJThnp/ncmY6IfiqGnmBA=,1.0,满意表扬,AI系统不好。就像它是故障，根本没有任何问题。
售前,小语种,f1ce9e5b89ae328c56b376e7e66d0cc8,de_store1,|82493093647358519799765,cH2CHnI/PvjLWnkhhL4t3A==,2025-06-23,Um lokale Richtlinien sich anzuschauen werde ich auf eine chinesische Seite geleitet. ,FILaqjnY41fEcVx9CVCajW7J0d51n8oREY08k1dnFG8=,2.0,礼貌问候,Um Lokale Richtlinien Sich Anzuschauen werde iCh auf eine chinesische seite seite geleitet。
售后,英文,1395572066bc355072c5a3ffe7996293,na_sp1,|82493033364849647310326,4lM5ShoxrZ+D/N4MnhMECrsL6QsdN7pv//FZHjJQ7lk=,2025-06-23,I wish to submit the flight logs from case CAS-23515802-P4F6R0. Can I do that here?,Dd4YTDELcnn8xTzKJV1Die+PuLGOg3ZyAN0/fQCAANU=,1.0,"服务不满,使用指导",我希望从CASE CAS-23515802-P4F6R0提交飞行日志。我可以在这里做吗？
售后,英文,a7a85daa6956d227610e012a153217f2,na_sp1,|82493041001066967696761,z/Pi5tNCWjHFOkyjAC1bVQ==,2025-06-23,"If I have a service case number, where do I send my drone to get repaired?",a1xdWfGIXp+J2H3orMYW1aPu9JaWfsnW42w62h+R04M=,3.0,"设备维修,设备兼容,使用指导",如果我有一个服务案例编号，我应该在哪里发送无人机克服？
售后,英文,913ff69f6ee36862d85d38bef968905c,na_sp1,|82491082493554501582037,yO4qq+OAUL6/M8jvZWbXlGib4JRqPk5TvwI+8pZcVWc=,2025-06-25,I was typing a message to send and it automatically canceled and cleared my message because inactive,+3VSleUhoy6tOUxhIS35X1FTJycWM1R8DdPVsyu5MNA=,1.0,退换处理,我正在输入一条消息要发送，并且自动取消并清除了我的消息，因为
售后,英文,7671eaf0f73f1fece22a7b3917f92526,na_sp1,|82491088665713768718503,7RUps8VeDAORucQIIyhU1/v5SOAphm6msVYntJ9ljWk=,2025-06-25,it completely misinterpreted my prompt; fine-tune this machine further and test it before deploying,Vba6m+dK1dFuFLyuZggIc8Hk/jm5O3hnrap6myV/z+Q=,1.0,礼貌问候,这完全误解了我的提示；进一步调整这台机器并在部署之前对其进行测试
售后,小语种,21340def2894f5ad5e7c4f2e29fa51af,de_sp1,|82490703765937090854505,访客-c1f563,2025-06-26,Leider nicht wirlich hilfreich - trotzdem danke für Ihre Teit. Telefonisch wäre das alles einfacher!,7cde6dc075c5f04c9ea84dd0ae5a73d7,2.0,礼貌问候,Leider Nicht Wirlich Hilfreich -Trotzdem dankefürihre teit。 telefonischwäredas ales einfacher！
售后,小语种,608776787496acd6506c55e4a421a63f,kr_sp1,|82490622803704980392478,b+putx26BRaI5T2ZOaTSV82TGBSF4saTqg7p5b0sd8Y=,2025-06-26,물에빠졌던 드론을 건져서 말리고 있는데 조종기 한개로 두대사용가능한가요?,HDLm/pdPuYgGmOUtP1QPaf3Oj4i+LioCUrJ0U6lSrbg=,3.0,使用指导,我正在干燥被水淹没的无人机。
售前,英文,329a92b8053b977770cf7bb54b6c1792,eu_store1,|82488909141325715081563,5wiIho8t1aZfn8QyRQKGMg==,2025-06-28,It understood and answered my querries. I got all the information I needed.,kdCsl16ItFfkX9sZdpHMb9B2cmoOiHypL/+PEs9c/sY=,5.0,满意表扬,它理解并回答了我的果园。我得到了我需要的所有信息。
售前,英文,a43f457c9df0668ae67678557873e889,na_store1,|82488324320615483235102,eMhUWXCSlixSkTv1C01oQA==,2025-06-29,Why is the care service unavailable? I activated the Air 3 S today,pa+nAz4ItyxaT8cmQe7DBzL42a02OWvYIn8/3qdFMoI=,3.0,"购买咨询,激活设置",为什么不可用的护理服务？我今天激活了空气3 s
售前,小语种,7603f47fdb82fd2a65f566a8c741cb7c,kr_store1,|82488099611912938020904,kS1eeajmpcHb9lgt3EZI0lhOJmxVCLAjpOKt0gzwPHs=,2025-06-29,감사합니다,JeiYA+tSdrZO/YYO81TlB7INqA3Bz5Jb/2vmnceLFlw=,5.0,满意表扬,谢谢
售后,小语种,a8f3114e5f417309d048b21c560b9672,it_sp1,|82487243125265714622494,0IKXVDpYM1s/QgYQFMSeuiOiKiBXGkByTdZEszJcjcQ=,2025-06-30,Servizio impeccabile e risolutore come sempre. DJI World sono i numeri 1 !,Q6GTuresQPt4oMv3fqBvqo2x9Pe7LcpvdiJcT7pUQaE=,5.0,满意表扬,Servizio不合时宜的Risolutore来了Semper。 DJI世界Sono I Numeri 1！
售后,小语种,ef596273e7a9664ccbb83e1478293442,de_sp1,|82487363641129529147152,访客-28f832,2025-06-30,Finde keine Kontaktmöglichkeit bei Software Problem mit osmo mobile 7p und mimo App,f38742699cd2644c75287ca1c1a51670,2.0,"产品故障,APP使用,设备丢失",查找KeineKontaktmöglichkeitbei软件问题麻省机MIT Mobile 7p und Mimo应用
售前,英文,1881eff75aa4d5deb9a1057e3bcf2f2a,eu_store1,|82486992327869120617933,zWGxFybc6bEUW6Lh5EiZTNGB7bcRSX7E7jKO6vymooQ=,2025-06-30,Quick and efficient. Thank you,/dqhxF5wjUe3K0Rj3j5whA==,5.0,"满意表扬,礼貌问候",快速而高效。谢谢
售后,小语种,3d4b03c636357096d7aa1c8af659a225,it_sp1,|82487201071676640535182,NogFGclN7VcAjA2zpRbb1w==,2025-06-30,ordini e pagamenti,5RFM2IsFsFCgScI4PG+7aAC02dmRWjKrIFamaOmcVrA=,1.0,服务不满,Ordini E Pagamenti
售后,小语种,81c46d912403e4a192b9c3fdc6348cd5,de_sp1,|82487945854402453264650,访客-ce8e2a,2025-07-01,"Hallo, ich möchte den Kostenvoranschlag annehmen und bezahlen, aber leider habe ich keine Info bekom",6a2c6593d865064e00f8e5ef08dc0623,4.0,其他咨询,Hallo，IchMöchteDenKostenvoranschlag Annehmen und Bezahlen，Aber Leider Habe iCh keine Info bekom
售后,英文,a4cf5e3c8d101995552133a920aa086c,na_sp1,|82486486430934800195550,jLEcGmPBs3dM/3F7RT9jUA==,2025-07-01,"I was writing a message and then it timed out before I could finish
",qDoAH69LznsA3qMcywoGWXdCxtgerf8hHXIc3ci4H4s=,1.0,服务不满,我在写一条消息，然后在我完成之前就已经计时了
售前,英文,8d1c24164f8b39e92c0ff3e10aa6a166,eu_store1,|82486292049875351749082,dig8ollJUS0AEQDN38kBgDeFxrjcF3icl16CunHKzvE=,2025-07-01,"I would like to purchase a drone for my brother. Is the DJI neo best to start with
",9walmR/pDLbJuu35O2c5agzIefkp1jiHB+hzxeC7P74=,3.0,"购买咨询,满意表扬",我想为我的兄弟购买无人机。是DJI NEO最好从
售后,英文,e78815fbe2b03a1f6edc915ad13dd172,na_sp1,|82485699362812718173103,9FxZE7Fk9ccl5MFESd7+tJeCetHFzWXGg/4wzu/nK68=,2025-07-02,"It's so hard to find the app in the play store,
I couldn't find it anywhere. ",0vBi6QGrsjlVR57CbDp//r1ElvRpRC6AJ7zGTYwLv50=,1.0,"APP使用,设备丢失","很难在Play商店中找到该应用程序，
我找不到任何地方。"
售后,英文,33a20d31b453dec14fa13a0f79651d13,fb_sp1,|82485168494774127718416,zfdTzEHGX8CqrQ9e61l/xyfVi15xAKAMXGO0qY1xjCE=,2025-07-02,"IT WENT BY TOO FAST AND MY ISSUE WASNT RESOLVED
",EUYHB+0KKk1R/U8n1yjPIMQRuZ/vBjFEtZ2QzZOP0yU=,2.0,产品故障,它过得太快了，我的问题无法解决
售后,英文,bb7815d5dd9dd66aac78f188033f0351,na_sp1,|82484509087549127268457,00LBNSyusnGUuZ68FlpeuEE1pctu8GQWnpcPCTaZfsg=,2025-07-03,Didn't solve my problem. ,yvsNOGSgUFJKNBYmonaJIBiDq9uchY6N5eRaFQnX5w8=,1.0,产品故障,没有解决我的问题。
售后,英文,e415e47ebd4e0a9c3d3738a48797be5a,na_sp1,|82484303859683618925411,PNn7SAJLEScJ60L8T3b5wg==,2025-07-03,This is trash,WKS+vmKnwQYKgqWcw8oOFxZZubwNKG/7nDSfnFEDCV8=,1.0,礼貌问候,这是垃圾
售后,英文,d4f8cd0a7977d902aa8c8c9fb0ca4068,eu_sp1,|82484609508772958394265,O9z0fzrQ+q6Fn9Kwjsh+EoC4ZhkWgl0l5bjc7OZ7Jf4=,2025-07-03,"you did not answer me.
I do not hear any sound...
please contact me on my mobile +33 612 90 10 91",cbIfFzYU8rjnd6EZyoy+QxUIv1pUIcLXbSn4pY4MM8A=,1.0,礼貌问候,"你没有回答我。
我听不到任何声音...
请通过我的手机+33 612 90 10 91与我联系"
售后,英文,fa8cdb3bc52e7108f3fa26dc33edd123,eu_mimo1,|82483379552861898841932,访客-9b6120,2025-07-04,He gave me clarity. ,08d44e9de3e8374572d9828a4b2e91af,5.0,满意表扬,他给了我清晰。
售后,英文,a500677e496986ab91ba2c00cc840165,na_sp1,|82483095764807360956282,mJzKHKAin39J1WR3SOL0Ew==,2025-07-05,Doesn't help at all.,rfVIBkz0bPcaZbHazJ/LlzRMjgIIQ6NPcDtt7AtImG4=,1.0,"服务不满,使用指导",根本没有帮助。
售后,小语种,bb199e4a42d59d1d872d588c219f85ed,fr_sp1,|82482959613977481280257,o5VpdLKZPr5J5k2P1tW1bqX/8jFjIYH/F7edHqrrKzo=,2025-07-05,mauvaise reponse a ma question,6w7SaFLF0KQ2986Zf5FIAvS9zggnGhxtR5D8zxu2lc8=,1.0,服务不满,对我的问题的不良答案
售前,小语种,0e68aa5960d82390def8a6ec4a32a207,de_store1,|82482890624475153538637,07pGH0F+B4aWb995rbNFlQ==,2025-07-05,Weniger kompliziertes und damit kundenfreundlicheres Handling bei Service- und Statusanfragen,rG2xfTKQdYOVXssKalckQkLLFGjZxSDjeB6EmEp8FCc=,2.0,服务不满,Weniger Komperiziertes und Damit Kundenfreundlicheres处理bei服务 - 
售后,英文,bc3bdc0dc6356c88e67677414a33c67f,na_sp1,|82482454752257491584637,X1jIH0u5a8WFLtaAw5VxMjKrnQ19yaLnzYKtSPKIPAY=,2025-07-05,"I was offered 4 useless choices.  None of them matched what I needed.  Where is the ""other"" category",17HiYBu4iOzD7Hw4kxhWafH7p9UmZBovK/CYK8HUMtw=,1.0,服务不满,我得到了4个无用的选择。  他们都没有打破我需要的东西。  “其他”类别在哪里
售前,英文,3902c148d2ae1de2b54ff6f6e9ce55ac,eu_store1,|82482591022879365326753,giu6qNnYTUwr5xs4WOkPli7ZO0IIIv2dGCkmc2F8AjI=,2025-07-06,"I did not get to ask my question because the meal was ready!  No problem, just wish to resume now!",ESDBQiLvGorTXfuohQlOX+CyaijnTpnrklQSTEFoHLw=,3.0,产品故障,我没有问我的问题，因为这顿饭已经准备好了！  没问题，只想立即恢复！
售后,英文,6ed59043f76e8dcf4bc7c7ef9a71542e,na_sp1,|82480791971885530279393,GsCFZGd23VpzxiP+p9iMjIy9jFHpUpWwyt+FaIzVyrE=,2025-07-07,I typed in my message and submitted it and 5 seconds later a message closing chat for idle.  Absurd.,njabq3hiJEPx2AcYxSJmbg5QXY6bbaxDKz4c7Otnrp4=,1.0,服务不满,我输入了我的消息并提交了它，5秒钟后，一条消息结束了闲置的聊天。  荒诞。
售后,英文,a7f641a8ffa12ad785bb3a487d56cfd4,eu_sp1,|82480316232713339471854,VBrePumMv/wTpENdiC11ew==,2025-07-08,got nowhere close to what I was trying to ask,wM9Hu1shRKH67gCEkv/FJQ==,1.0,服务不满,与我要问的东西无处不在
售后,英文,eb5dd3433258520e76b83ad630cab171,eu_sp1,|82480096619376445511824,MuuJETuZkrNn03GHQK3ZUJxanI3qmCXe4vIVL3IGTSo=,2025-07-08,The Assistant gave me information on a drone then i wrote pocket 3,bVbqdxt2ZqnRW19K60hLaFovtTI2SsrcgbolHYZskzk=,1.0,服务不满,助手给了我有关无人机的信息，然后我写了口袋3
售后,英文,f4192a04deefded12a26bbc00727d26b,eu_sp1,|82480068755953711942031,YsD7IaAnI29WrzldahvTpM6nCEMDY8rwJ3M0tKTJnnk=,2025-07-08,I think the info might help but actually being able to speak to a human being would be more helpful,0uEiy0FKAbcpoKUUSxOyFsC0dwsuHBdz/uj5ZTG8y4I=,2.0,礼貌问候,我认为这些信息可能会有所帮助，但实际上能够与人交谈会更有帮助
售后,英文,5e0224b19509dfd71d999c8b2cd964d1,na_sp1,|82479901674889949695616,vUFDFTv95uo3aEK1SLepvA==,2025-07-08,I need to know how I can limit the AC power charging rate of my dji 1000 power supply to under 400w.,8Cg4yBZloMi/1m6hFPHqlcoqZjroFZSAFZZlPBxjO3w=,1.0,服务不满,我需要知道如何将DJI 1000电源的交流电源充电率限制为400W以下。
售前,英文,d21d935d8c1ea452027f6e1d70aedb94,eu_store1,|82479574548163028931522,TKXXIx7SzjqJtW9pt0vnDA==,2025-07-09,I keep getting Scan QR Failed when I Scan the QR code,hyKER0keiJvY+VeknCtWIJQvVar7kv+b4cdwJu2NK6s=,4.0,"产品故障,激活设置",当我扫描QR码时，我一直在扫描QR失败
售前,小语种,e680b33bc5fb975a7b25551b8ab8544c,fr_store1,|82479457671409877719465,+L18jrsadu32bpvUnbKejA==,2025-07-09,Est ce que je peux gérer DJI osmo pocket 3 et DJI osmo mobile 6 sur mon téléphone Android ? ,lw5B3deYWZqUiqmt+y7q6R0G4FM9CIikUxs2fApOGYA=,3.0,使用指导,我可以在Android手机上管理DJI OSMO Pocket 3和DJI OSMO Mobile 6吗？
售后,小语种,c68943cdd31d528351bb796e99cf3d81,kr_sp1,|82479345715875517152789,HS1hofCXO3SJuHfzK8UQ+qS7kYrmEiTd9/CJ42Oc7S8=,2025-07-09,실사용 한번도  안했는데 짐벌  동작 안함,NheRUjL0oZwLZzMuokLsSyDUcoOjff47zSWokTkMYr0=,4.0,其他咨询,我没有练习，但它不起作用。
售后,英文,e32ab6141be3ddb579a2de01fbb4a51c,na_sp1,|82479001726262314972277,kxYI+Bgp726oUPE8rRfgjg==,2025-07-09,I want a full refund I'm disputing the charges,VUaJnfVZdI6MjsQnb52FvvM+p03/8Oto+cTTWiOXtZY=,1.0,退换处理,我想要全额退款，让本地
售后,英文,521a0ff39077f5fc2af819e1a2e9a63a,en_other18,|82478810712038029668029,ba2eTSp2UjHxKcRaQfpyb/6hyr7YVa/yvJJ1Wv0Q1FoFyAU7pz7Y7c8zRB9/KFPC,2025-07-10,"It's hard to ask some
Help",lkhSJMNSmxPhU6p2e2ITqIoeirQfKO6giwNxu5v1vK8=,1.0,"服务不满,使用指导","很难问一些
帮助"
售后,英文,221ba839c3b7d7cc98a4874ec85dd94c,na_sp1,|82478215196725636589950,bgyQmtbGZu1wgJendc/fDtU6i+lof8efTkkgcJ+r2fY=,2025-07-10,Range of topics is too limited. Need better info on RID confirmation. WTF?,B7f7o+r8tYTEuHZGthg8udefZHkYnEfKVes7X9YWG64=,1.0,"服务不满,使用指导",主题范围太有限。需要有关RID确认的更好信息。 wtf？
售后,英文,e412798ec1b542274182cd2016e270c1,na_fly1,|82477707874198375763044,XqaoKtpcV8hvxo+IPbOpcSgjeFl7W416YPk95qIXMCQ=,2025-07-11,My drone has not been repaired nor has it been shipped to me ! But yet your service update shows dif,0Fh69j5Gr4bER432LoqzmyvSb3uDpOVq6wA8QQGtyEc=,1.0,"设备维修,物流配送,设备兼容,礼貌问候",我的无人机尚未赢得胜利，也没有对我来说！但是您的服务更新显示DIF
售后,英文,71c77a66e0e3b7f8e9a19f00f3402ce7,na_sp1,|82477578803183940669430,/Y+Hcymb2R1TtwqRtfMmgA==,2025-07-11,"It didn't answer my question
",4iacHmeeot6H8+wg6sW4YA==,2.0,服务不满,它没有回答我的问题
售后,英文,98bc6a7ab1c6c491a8d97b155e8b431d,eu_sp1,|82477640399235925062173,VL8zLu1PkAwaTXOFsehDciYE4QzSBz4xep+7HxXzGmo=,2025-07-11,You are the best! Thank you!,dpk9MCW8BEWtmqTPr/cQ0quKumzYtCzCYGyJHD3F9Gk=,5.0,"满意表扬,礼貌问候",你是最好的！谢谢你！
售前,英文,5c0d4918dab7707d12e08c99c915825b,eu_store1,|82477647287519138354474,3fCzbk2QOrDrT4RMgnjYTA==,2025-07-11,I didn't receive the code yet,z3QZXcNP2oeL+77J+/6M79GU4u1SlTmPLCxa/jxtTjM=,1.0,激活设置,我还没有收到代码
售后,英文,e9c05fed6212ec7e6f08bede03e2f2ec,fb_sp1,|82476843418357198371295,dr4FjZFhZVoOrUdzLpnflx0ukWxygrzpIcJnvMKbiLQ=,2025-07-12,I have not used it and you already ask me a question about the help service. ,oErqQAuUzTyXoUQr90DW976T5Ae4C/19mJ3l2sXtdqY=,3.0,使用指导,我没有使用过它，您已经问我一个有关帮助服务的问题。
